id,text,created_at,lang,author_id,retweet_count,urls
1577004515190280192,"RT @sthingscombr: Não podemos esquecer do aniversário do Will… Noah Schnapp está completando 18 anos hoje! 🥳🎂❤️💕

Créditos da imagem: @almi…",2022-10-03T18:35:50Z,pt,1374405493297348615,32,[]
1577004497683238912,"RT @sthingscombr: Não podemos esquecer do aniversário do Will… Noah Schnapp está completando 18 anos hoje! 🥳🎂❤️💕

Créditos da imagem: @almi…",2022-10-03T18:35:46Z,pt,1351943463856648197,32,[]
1577004354288357376,"Não podemos esquecer do aniversário do Will… Noah Schnapp está completando 18 anos hoje! 🥳🎂❤️💕

Créditos da imagem: @almirondesign

#StrangerThings #StrangerThings4 https://t.co/OQyi8MFgOK",2022-10-03T18:35:12Z,pt,754099107065655297,32,['https://t.co/OQyi8MFgOK']
1576983597609025536,@PaulaKrausche Eu n votei no molusco e votei em todos as candidatos do #Bolsonaro aqui em MG BH e as ruas estavam verde e amarelas e desde ontem aqui parece um velório geral. Se o molusco empatou cadê os eleitores dele fazendo festa? #StrangerThings,2022-10-03T17:12:43Z,pt,884496522192269312,0,[]
1576969970407202816,"RT @Djhully17: Quem de rt mando o vídeo completo 🔥😈

#PINTOAWARD #StrangerThings #PINTOAWARDS #PINTOAWARDS https://t.co/9SyoyLFpjB",2022-10-03T16:18:34Z,pt,1571322081853292546,51,['https://t.co/9SyoyLFpjB']
1576958169858777089,"A mais icônica.
#StrangerThings https://t.co/HHwULQ2N3N",2022-10-03T15:31:40Z,pt,1576945640000700417,0,['https://t.co/HHwULQ2N3N']
1576947014956642304,fanart bosta q eu fiz.  #strangerthings https://t.co/9Nso5gbgUe,2022-10-03T14:47:21Z,pt,1576335310161674242,0,['https://t.co/9Nso5gbgUe']
1576946249957543936,"RT @jcbrdaily: 🎞 | Jamie Campbell Bower na #ComicConAfrica respondendo fã que o perguntou se gosta de abacaxi na pizza ou não.

#StrangerTh…",2022-10-03T14:44:18Z,pt,1369655936495849474,6,[]
1576936589733023744,"@jrramirezbr @RoxburghBrasil @CCXPoficial @NetflixBrasil @jeff_rake ... os estados e tudo mais e, provavelmente, só seria em SP e Rio mas seria uma oportunidade bem bacana. 

Penso que a @NetflixBrasil poderia fazer algo semelhante ao que fez com #StrangerThings esse ano, mas de forma mais justa e realmente valorizando e respeitando os fãs.",2022-10-03T14:05:55Z,pt,3389669056,0,[]
1576930173400027136,"RT @jcbrdaily: 🎞 | Jamie Campbell Bower na #ComicConAfrica respondendo fã que o perguntou se gosta de abacaxi na pizza ou não.

#StrangerTh…",2022-10-03T13:40:25Z,pt,1191494522,6,[]
1576929699057389568,"RT @jcbrdaily: 🎞 | Jamie Campbell Bower na #ComicConAfrica respondendo fã que o perguntou se gosta de abacaxi na pizza ou não.

#StrangerTh…",2022-10-03T13:38:32Z,pt,1549870140476592129,6,[]
1576929521332207617,"🎞 | Jamie Campbell Bower na #ComicConAfrica respondendo fã que o perguntou se gosta de abacaxi na pizza ou não.

#StrangerThings https://t.co/DQQ5z53wLu",2022-10-03T13:37:50Z,pt,1369655936495849474,6,['https://t.co/DQQ5z53wLu']
1576801131753525248,#StrangerThings is just #XFiles for nostalgic GenXers,2022-10-03T05:07:40Z,pt,1572763939829698565,0,[]
1576787090339024896,RT @strangertbr: Ansiosos para a ÚLTIMA temporada de #StrangerThings? https://t.co/pAQol8GmWi,2022-10-03T04:11:52Z,pt,1576781797396037632,185,['https://t.co/pAQol8GmWi']
1576770507541659648,"RT @videosamadores4: E essa pegação ! Não resistiu o passivo gostoso 😋
.
.
.
.
.
#StrangerThings #PINTOAWARDS #PINTOAWARD #Gaypublico #gay…",2022-10-03T03:05:58Z,pt,1575999946297319426,30,[]
1576763814279729152,"RT @GoathiOff: Uma das cenas que... 

#iavesummerfest #StrangerThings #Vecna #series #Status https://t.co/Kri6WRaNd1",2022-10-03T02:39:22Z,pt,1569154748187639810,8,['https://t.co/Kri6WRaNd1']
1576750700289490944,"Dia 94 esperando a 5° temporada de Stranger Things
#StrangerThings #StrangerThings5 https://t.co/qZSquBTm6W",2022-10-03T01:47:16Z,pt,1542963421204910083,0,['https://t.co/qZSquBTm6W']
1576742740112441344,"Eu fiz algo

#NovaFotoDePerfil #StrangerThings #LulaPresidente #HaddadGovernadorSP13 https://t.co/0QSvF7HcUX",2022-10-03T01:15:38Z,pt,1093052288,0,['https://t.co/0QSvF7HcUX']
1576708604539068416,"Todo dia uma foto aleatória, até lançarem a data da 5° temporada de Stranger Things.
Day 064.   #StrangerThings https://t.co/L9p77UUGkS",2022-10-02T22:59:59Z,pt,1544031304991358980,0,['https://t.co/L9p77UUGkS']
1576703621315497984,"RT @jcbrdaily: Apresento a vocês: Jamie Bower, o fã número um do Vecna.

#StrangerThings https://t.co/bQY8wc43zu",2022-10-02T22:40:11Z,pt,1448490620864061441,25,['https://t.co/bQY8wc43zu']
1576672280834285568,"RT @jcbrdaily: Apresento a vocês: Jamie Bower, o fã número um do Vecna.

#StrangerThings https://t.co/bQY8wc43zu",2022-10-02T20:35:39Z,pt,2437692374,25,['https://t.co/bQY8wc43zu']
1576670314049986560,Já e amanhã o niver da lenda #Noahschnapp #aniversario #StrangerThings https://t.co/ubj3EhWeHm,2022-10-02T20:27:50Z,pt,1576220165292937218,0,['https://t.co/ubj3EhWeHm']
1576650663035285504,"RT @jcbrdaily: Apresento a vocês: Jamie Bower, o fã número um do Vecna.

#StrangerThings https://t.co/bQY8wc43zu",2022-10-02T19:09:45Z,pt,1228997191471116289,25,['https://t.co/bQY8wc43zu']
1576643109357658113,RT @NUDSDOSFAMOSOSZ: Tem mas no site #StrangerThings #DynhoAlves #dynho #MonacoGP #CPIDOSERTANEJO #ENHYPENDISBAND #OhmNanon   https://t.co/…,2022-10-02T18:39:44Z,pt,1566108192102301698,2,[]
1576631300219293696,"RT @jcbrdaily: Apresento a vocês: Jamie Bower, o fã número um do Vecna.

#StrangerThings https://t.co/bQY8wc43zu",2022-10-02T17:52:49Z,pt,1321961709377069061,25,['https://t.co/bQY8wc43zu']
1576613675930378241,"RT @jcbrdaily: Apresento a vocês: Jamie Bower, o fã número um do Vecna.

#StrangerThings https://t.co/bQY8wc43zu",2022-10-02T16:42:47Z,pt,1418562365734408196,25,['https://t.co/bQY8wc43zu']
1576613430068674561,"RT @jcbrdaily: Apresento a vocês: Jamie Bower, o fã número um do Vecna.

#StrangerThings https://t.co/bQY8wc43zu",2022-10-02T16:41:48Z,pt,1240008387842187269,25,['https://t.co/bQY8wc43zu']
1576608969706983425,"RT @jcbrdaily: Apresento a vocês: Jamie Bower, o fã número um do Vecna.

#StrangerThings https://t.co/bQY8wc43zu",2022-10-02T16:24:05Z,pt,1243466492764721155,25,['https://t.co/bQY8wc43zu']
1576607769087860736,"RT @jcbrdaily: Apresento a vocês: Jamie Bower, o fã número um do Vecna.

#StrangerThings https://t.co/bQY8wc43zu",2022-10-02T16:19:18Z,pt,1567190345112322050,25,['https://t.co/bQY8wc43zu']
1576600913380544513,"vai dá pt vai dá
faz o L
#LulaNo1ºTurno #Eleicoes2022 #LulaNoPrimeiroTurno13 #LulaDay #lula2022 #StrangerThings https://t.co/86TIRb0q3I",2022-10-02T15:52:04Z,pt,1395794969609244677,0,"['https://t.co/86TIRb0q3I', 'https://t.co/86TIRb0q3I', 'https://t.co/86TIRb0q3I', 'https://t.co/86TIRb0q3I']"
1576598644664733701,"Hoje domingão dia de Fanart 😍😍 em colab com a @gracevandienbr_ , essa fanart linda e autoral, com esses dois que nos tira do eixo. Joe e Grace na Expocanada

#gracevandien #bluefille #gracevandienedit #chrissy #chrissywakeup #chrissycunninghan #strangerthings https://t.co/q1Qij56bc9",2022-10-02T15:43:03Z,pt,1555165071596216322,0,['https://t.co/q1Qij56bc9']
1576593437646028800,"RT @jcbrdaily: Apresento a vocês: Jamie Bower, o fã número um do Vecna.

#StrangerThings https://t.co/bQY8wc43zu",2022-10-02T15:22:21Z,pt,391664881,25,['https://t.co/bQY8wc43zu']
